Id,ProductId,UserId,ProfileName,HelpfulnessNumerator,HelpfulnessDenominator,Score,Time,Summary,Text
294728,B004WZ4KKK,ASTF7RC4LFU8J,"Barbara A. Kszystyniak ""BarbKsz""",4,4,4,1326412800,"Love the coffee, but . . .","Tnis is my new favorite T-disc. But c'mon, Amazon. You can buy it for $7.99 per at Bed Bath and Beyond!"
558480,B000GW68Z8,A3H78TFMNNZTWX,Gayle Bryant,0,0,5,1297814400,From Boring to Outstanding,"The coffee at the office is totally boring.  I see dozens of employees bringing in their Starbucks each morning.  Using this product with the coffee provided for me at work makes it bearable, even really good.  I was getting alarmed when I couldn't find it in the grocery store, so I have the auto shipment from Amazon and have really discovered it is the little things in life that make it bearable."
209223,B003BYKRKU,A1V5VY6FFMNW6N,"Ray Red Sox ""Carrie""",3,6,1,1316217600,highway robbery!,What is going on Amazon?  Usually you are cheaper this price is insane!!!!  I get this exact case from BJS every week for $13!  It should be illegal to sell for this price
453234,B0029XLH4Y,A1BIZXT5F0PFNV,Con Wittkopp,0,0,4,1317945600,"""JET FUEL"" By Coffee People From AMAZON","This is the best Full Flavored Coffee I can find for K-Cups and Amazon has the best price. K-Cup coffee appealed to us because my Wife and I have such different tastes. Ironicly, my wife likes the second cup through the little K-cup of grounds after I get the powerful drink of the first cup."
76096,B000QFSOGG,A2XO05Q87U6TTO,Kditty2,0,0,4,1323561600,Rabbit Loves this stuff.,"My daughters rabbit loves this stuff.  It came here in a timely manner.  Would have given it a 5 star rating but the shipping is as much as they hay : (  Other than that, Great!!"
414186,B000EIZ8FA,A7VPD1UQTEQ5Z,Nancy Speers,0,0,4,1253664000,A nice change...,"My husband was looking for something different than Fiber bars or granola bars for a quick ""on the go"" breakfast.  These have a lot of flavor and are very healthy.  I would recommend.  Also bought the Morning Glory which are good too..."
338614,B00474OR8G,A1R6LZ3ZQUN5AM,Nikki,0,0,5,1349827200,Good value for great tasting k-cups,"Great, medium blend coffee at a decent price with prime eligibility! The taste is great when used with a smaller 8 oz. cup size but gets a little watery when used with the larger mug setting. Overall, one of my favorite k-cup blends."
87546,B003G91OZM,ALT8IGQU5EJA9,tc55,0,0,5,1318032000,Very Good,These are really good especially if you get a fresher batch.  You can tell as you're eating  them that it can't be good for your body but that won't stop you from popping one after another down the hatch.
184965,B000KELCA8,A2ETPN392GC55A,C. A. Rockwell,0,0,4,1331683200,Almost as good as homemade,"This is delicious! The label recommends adding lemon juice and garlic, but I thought it was great as it was straight out of the can. It has a nice smokey flavour, and it had just the right degree of tartness, probably from the citric acid listed in the ingredients. It's also very smooth and consistent, no chunks of unmashed eggplant. It's almost as good as the baba ghanouj my mother used to make when we lived in Lebanon. A while ago I tried the AlWadi al Akhdar brand in a jar, and thought its flavor was a just a wee bit better, a bit more robust than this, Cortas, but Cortas consistency is better and smoother."
328146,B003SBPT6S,A14V8NNZ9HLEA2,M. Jones,4,4,1,1344988800,BEWARE: From China,"The product description is incorrect. Although the description says the country of origin is USA, the bottles are clearly stamped to indicate that the product contains juice concentrate from China."
562953,B0006B3LQI,A2SYH1SCPA0ZL7,Sonya Parker,0,0,2,1343260800,Not happy,"When the package arrived it contained only a broken ceramic bowl, a pot of dirt, bag of rocks, and two pieces of wire mesh.  No tools, book nor plant was included.  I called regarding the broken bowl and was told they will replace it.  But will they send the remaining items?"
206677,B001CTYT6E,A137Y8DXKXIEJ,e,0,3,1,1326931200,great taste except its wayy too salty,"saltyness may be the ""norm"" for products like this, but it doesnt mean i have to like it. its probably healthier than a ""slim-jim"", but i still wont order again because it contains lots of milligrams of unhealthy salt, and it tastes extremely salty. better have a gallon of water nearby to go with it,if you want to try eating these.i hope they can try making a lower sodium version of this some day.."
83346,B005ZBZLT4,AGKSJ70C1ZBQD,dunkalicious,52,55,5,1326326400,Less plastic and better taste? Yes please!,"These do not look like regular K-cups. And perhaps they won't keep as long because the bottom looks like it's made of rounded cloth, kind of like a tea bag. But they fit Keurig machines just fine, are less expensive, and most importantly I think this coffee tastes better than the coffee in plastic K-cups. I actually prefer the fact that the bottom is not made of plastic. I never liked the idea that my hot coffee was being strained through a plastic cup. In fact, I just ordered more."
124085,B004JLGDJI,A38Q1ROUWYYUGW,lxaccord,1,2,2,1329177600,Stash Chocolate Mint tea,Fast shipping. Smells good when you open the tea bag - tastes like watered down coffee with a faint mint aftertaste. Not recommended.
346170,B0051COQ2U,A3FKPBNI7UWQFW,Work of Life,0,0,3,1331769600,This is a delicious DESSERT!,"After reading Feeding Baby Green: The Earth Friendly Program for Healthy, Safe Nutrition During Pregnancy, Childhood, and Beyond I make most of my babies food because it is exceedingly difficult to find nutritionally balanced ready-made baby food. However, I do keep a few ready made pouches on hand as back up.<br /><br />I have some gripes about modern baby food in general.<br /><br />1)Most of them are loaded with sweet carbs and are not nutritionally balanced for babies needs, but they do not reveal this easily.<br />2)They are formulated according to what babies will eat happily and costs little to produce, versus what is actually good for babies.<br />3)For babies up to one year old, the perfect food is human milk which is 50% fats, 37% carbs and the rest is protein and vitamins/ minerals. After 6 months babies need increasing amounts of protein. None of the organic ""baby food"" on the market even attempts to provide this proper balance of nutrition in their foods.<br />4)The predominance of the carb dense baby foods are directly contributing to the obesity epidemic in America. These foods are getting babies hooked into an addictive and damaging insulin cycle that gives the USA the highest rate of childhood diabetes in the world. People think that ""organic"" equals ""healthy"" and that is what the marketing from the baby food companies wants you to think. There is organic junk food too and the VAST majority of organic baby food on the market is dessert, not nutritious food.<br /><br />Having said all of that, this flavor of Baby Gourmet food is the yummiest Banana pudding I have ever had. But make no mistake, it is dessert and I only break this one out if our baby needs a little help getting started on the healthy stuff. I would never give him more than a couple bites of this in one sitting.<br /><br />Notice that the Nutritional Facts are not revealed on Amazon's description or on the Baby Gourmet website! Well, scrupulous Mommies, here it is! Total Carbs 12g (with 10 grams of sugar). 0 protien and 0 fat. Thats not added sugar, it is sugar from the fruit ingredients (complex carbs) which is better than table sugar (simple carbs). However, this food is recommended for babies 8+ months and they have increased protien requirements, not increased carb requirements. Keep this in mind when choosing what to feed your children and balance out the ratios (fats, carbs, protiens) at every meal for a healthy thriving baby.<br /><br />Was this review helpful?"
216284,B001EO5TWU,A2KP483IXWMCRA,"Malapert ""malapertone""",0,0,5,1349740800,This milk is awesome!!,"Though I haven't used this as milk (as in, pouring a cup and drinking it), I use this a lot for baking substitutes.  This stuff is SWEET.  It's smells and tastes so good that my kids (without allergies) are asking for it.  Works great as a sub whenever a recipe calls for milk powder.  Highly recommend.  :)"
469905,B003YK8YL0,AZQXSDY803256,mom of two,0,1,1,1317859200,dissapointed,"not what i expected.. I tried vanilla version at my neighbour's - they were soft and nice.. but they were also in a bigger bag (8 oz or so). These cookies (oatmeal) come in small pouches (2 oz or so) and they are stone hard, too salty, no taste appeal whatsoever. The same I can say for the chocolate version. Nobody in our family wants a bite of them - waste of money."
153161,B005CP1WZ0,A32OLAXNTAHO9G,"J. Werts ""JBW""",0,0,5,1349395200,Priced HIGH,"5 stars because these are very delicious pretzels, but I just bought these at COSTCO for $8 and some change!"
414198,B000VK8HJ0,A1OUPSQ8EGXXZG,Sarah M. Mcculley,2,4,3,1210464000,ok,"My cat will eat it, and I'll use it in a pinch when I am out of Wellness canned cat food.  I wish it came in a fish only flavor.  Also I all the fruits and vegetables my cat gets when eating the Wellness brand."
82435,B000F34KOE,A2MUIVWVLT0Y97,Fred,0,0,5,1337644800,Great Sauce,"I've been on a quest for the perfect homemade wings sauce and couldn't come up with it using different recipes.  Then I bought this sauce and bingo, great! Use it with the Hooters wing coating.  It gives the outside of the wings the same kind of texture you get at the real Hooters."
432994,B004YU71DQ,A1GNL5DNH8MBHD,Border Collie Dad,2,2,1,1325894400,Disgusting DO NOT BUY,"They have CHICKEN printed BOLDLY on the label..open the bag and overwhelming stench of fish is the first thing you smell.  My dog ate one and vomited.  They also state proudly that they are an AMERICAN OWNED company, but their product is made in China.  If you care about your dog don't buy this or any other Canyon Creek Product."
82970,B007TGDXNO,AWKE953RZRWUJ,M. Latham,1,2,5,1333670400,great coffee,San Francisco Bay French Roast coffee for keurig is one of the best k-cup coffee I have tried.  I recommend it to anyone who prefers the strong flavor of french roast coffee.
232066,B001HTPAE4,A25MRVI1HJ4BUE,"oliver ""OCA""",3,3,5,1268179200,Rice is so Nice,I ordered this rice on a whim. I am so happy I did. It has a wonderful aroma when it is cooking. It fluffs up nice and has a great flavor and texture. The package size is quite handy. All in all I am totally happy with my purchase and will reorder.
246887,B0029NIGMA,A2H6VDVRONB9SJ,edd,1,1,5,1325721600,yummy,We nused t6his product in our shelteer for sick cats that would not eat.When warmed up and smelly it was the best remedy for a cat with upper resporatory infection. When I rescued a tiny kitten from flea infestation and starvation he would only eat baby food. it wasn't until I brought home Whiskas chicken that he ate cat food. Now they all enjoy a Whiskas meal.
